GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
8600000US60637,60637,ZCTA5 60637,18812,394,9945,389,3251,296,8867,398,23.2,1.9,19.7,2.7,6.4,3.0,28.1,2.6,8.4,1.2,6.9,1.5,1.5,1.1,10.6,1.9,16.0,1.6,16.1,2.1,8.3,2.9,17.2,2.3,10.6,1.1,10.8,1.9,4.6,1.7,10.1,1.4,11.0,1.3,9.2,1.7,6.9,2.2,12.2,1.9,10.9,1.2,11.3,1.6,16.6,3.3,10.1,1.5,7.5,1.2,8.8,1.6,16.2,4.2,5.8,1.5,6.7,1.0,8.8,1.7,17.7,3.6,3.8,1.2,2.3,0.5,3.4,1.0,7.7,2.3,0.9,0.5,3.4,0.6,5.0,1.0,14.1,2.8,1.3,0.6,26845,1555,31296,2036,82956,8351,20859,1771,51014,2611,62767,4503,N,N,35643,2983,38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X)
8600000US60638,60638,ZCTA5 60638,19852,289,14258,449,10352,492,5594,427,3.6,0.8,2.2,0.8,1.1,0.6,8.4,2.4,4.3,1.0,2.0,0.8,1.2,0.7,10.8,2.9,10.2,1.4,6.0,1.3,4.1,1.2,20.8,3.1,10.2,1.3,8.5,1.6,6.2,1.5,15.1,3.0,11.7,1.5,11.7,1.9,11.4,2.3,12.0,2.5,19.9,1.6,21.3,2.2,19.8,2.1,17.7,2.7,14.9,1.6,17.0,2.1,17.9,2.7,8.3,2.4,17.0,1.6,20.3,2.3,24.5,2.8,5.6,1.8,5.7,1.2,7.8,1.6,9.7,2.2,0.4,0.5,2.5,0.6,3.0,0.8,4.1,1.1,0.9,0.7,62511,2430,72472,3404,85049,4323,29901,2935,73076,2272,83423,2968,93280,3628,43309,3370,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.2,(X)
8600000US60639,60639,ZCTA5 60639,25405,415,19641,591,10410,551,5764,480,7.5,0.9,5.6,0.9,1.3,0.8,19.2,3.1,7.5,1.2,7.1,1.3,3.2,1.2,13.2,3.1,14.7,1.4,14.4,1.5,11.6,2.2,18.4,3.4,14.8,1.5,13.9,1.5,13.2,2.2,15.5,3.2,17.5,1.4,17.4,1.6,18.3,2.4,16.1,2.8,18.5,1.6,19.6,1.8,21.8,2.7,10.4,2.6,9.6,1.0,10.9,1.2,13.6,1.8,4.0,1.7,7.4,1.1,8.6,1.3,12.8,2.2,2.8,2.0,1.9,0.5,2.1,0.6,3.3,0.9,0.1,0.1,0.6,0.3,0.5,0.3,0.8,0.5,0.2,0.4,38798,1288,41510,1747,51473,1919,24652,1774,49225,1332,51931,1614,62854,2422,31517,2648,45.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X)
8600000US60640,60640,ZCTA5 60640,34410,608,11898,696,8312,558,22512,752,13.8,1.4,6.1,1.6,2.0,1.0,18.1,1.9,5.9,1.0,4.2,1.3,2.6,1.3,6.9,1.3,10.7,1.0,9.0,1.6,6.4,2.2,11.7,1.5,9.8,1.2,8.5,1.9,7.2,2.1,10.5,1.5,11.2,1.1,8.5,1.7,7.4,1.6,12.6,1.5,15.6,1.5,15.1,2.6,15.9,3.2,15.9,1.7,11.8,1.3,14.0,2.4,14.6,2.9,10.5,1.5,10.0,1.2,13.0,2.1,15.9,2.8,8.2,1.2,5.1,0.8,8.7,1.6,11.5,2.2,3.2,0.8,6.1,0.7,12.9,1.9,16.6,2.7,2.4,0.6,47631,2533,72291,4872,89880,5456,37912,3093,71790,2741,105376,7939,N,N,53238,2081,23.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
8600000US60641,60641,ZCTA5 60641,24686,420,16342,491,11311,531,8344,440,6.5,1.0,4.2,1.3,2.3,1.0,12.7,2.4,4.4,0.9,3.5,1.0,2.0,0.9,7.6,1.6,11.2,1.1,8.4,1.3,5.0,1.3,17.4,2.4,11.8,1.4,11.1,1.6,9.6,1.7,13.4,2.3,14.7,1.4,13.4,1.9,12.4,2.1,16.6,2.6,19.4,1.7,19.4,2.3,19.3,2.6,17.7,2.5,11.4,1.2,13.8,1.9,15.8,2.2,6.4,1.4,12.7,1.4,15.9,2.1,20.1,2.8,5.5,1.6,5.1,0.8,6.6,1.2,8.4,1.6,1.8,0.8,2.8,0.6,3.7,0.7,5.0,1.0,1.0,0.5,51597,2469,60591,2770,73741,4865,34167,2566,66472,2254,76067,2777,88074,3463,44618,2763,41.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.0,(X)
8600000US60642,60642,ZCTA5 60642,9224,263,3487,282,2580,220,5737,306,6.2,1.5,3.8,1.6,0.3,0.5,7.8,2.3,2.9,1.2,1.5,1.2,0.9,0.8,3.6,1.8,6.6,1.7,8.8,3.4,6.7,3.7,5.4,1.8,6.6,1.5,6.6,2.8,4.5,2.7,6.4,2.0,10.3,2.0,6.5,2.5,5.2,3.1,12.8,2.7,14.6,2.2,9.1,3.1,5.6,2.4,17.9,3.4,13.5,1.9,13.2,3.3,13.7,4.2,14.0,2.9,16.9,2.5,19.7,4.2,21.8,4.8,15.9,3.2,10.8,2.1,10.9,3.4,14.8,4.3,10.0,2.6,11.6,1.8,20.0,3.5,26.6,4.6,6.3,1.9,79633,5020,100932,7040,(X),(X),69942,5916,101222,4408,125594,8746,N,N,85448,5468,30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
8600000US60643,60643,ZCTA5 60643,17845,290,12275,359,7071,361,5570,348,6.7,1.2,5.8,1.5,2.0,1.2,10.9,2.5,5.0,0.9,3.9,1.0,1.3,0.7,8.9,2.1,9.5,1.3,5.8,1.3,3.6,1.3,17.6,3.4,9.7,1.5,7.7,1.6,4.8,1.6,11.9,2.4,11.9,1.8,10.2,1.7,6.2,1.5,15.8,4.0,15.6,1.6,16.2,1.8,14.8,2.6,13.8,2.7,14.4,1.9,15.0,2.2,15.8,2.6,12.5,3.2,15.4,1.7,19.1,2.0,25.5,3.0,6.7,2.6,6.7,1.1,9.3,1.6,14.4,2.5,1.1,0.8,5.0,0.8,6.9,1.2,11.6,2.0,0.8,0.6,59593,4133,75545,3840,102535,5949,35849,5446,76492,3007,89606,3721,N,N,45847,3566,44.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),46.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X)
8600000US60644,60644,ZCTA5 60644,16094,384,10099,463,2947,342,5995,477,19.9,2.3,13.2,2.2,2.5,2.1,33.0,4.4,10.0,1.6,6.5,1.6,2.6,1.9,16.9,3.3,17.0,1.9,17.7,2.5,14.4,4.2,15.5,3.3,13.9,1.7,14.1,2.4,12.4,4.2,13.2,2.8,13.0,2.1,14.0,2.6,13.0,4.2,10.6,2.6,12.8,1.8,16.2,2.4,21.8,5.0,7.4,2.2,6.6,1.2,8.6,1.5,14.2,3.3,2.6,1.5,5.0,1.1,6.9,1.4,15.0,4.3,0.7,0.7,0.7,0.4,1.2,0.7,2.6,1.9,0.0,0.5,1.1,0.5,1.6,0.8,1.6,1.3,0.2,0.3,26882,1627,33612,3044,52428,7628,15055,1869,39213,2240,47746,3116,N,N,22851,1919,48.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),49.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42.8,(X)
8600000US60645,60645,ZCTA5 60645,15836,365,10375,407,7479,409,5461,370,9.8,1.8,7.8,2.3,5.3,2.6,15.4,3.6,3.5,1.0,3.0,1.1,1.1,0.7,4.5,1.8,12.9,1.9,11.6,2.4,10.5,2.8,15.6,3.6,10.2,1.7,9.7,2.1,7.7,2.3,12.3,3.5,16.6,2.4,15.0,2.9,15.4,3.5,17.8,3.7,15.8,2.6,16.8,3.2,15.9,3.6,13.5,3.2,9.6,1.4,9.1,1.7,9.8,2.3,9.8,2.5,13.3,1.8,16.2,2.4,20.5,3.0,7.4,2.5,4.7,1.0,5.8,1.4,7.0,1.9,2.4,1.3,3.8,0.9,5.0,1.3,6.8,1.9,1.1,0.6,47633,2556,53351,3787,62982,6185,36765,4782,72417,9063,83189,13526,98245,19085,49672,4043,34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
8600000US60646,60646,ZCTA5 60646,10679,315,7152,361,6185,343,3527,373,6.7,1.8,1.4,0.9,0.5,0.5,17.4,5.0,4.4,1.6,2.0,1.3,1.5,1.3,9.6,4.2,8.8,1.9,3.9,1.9,3.0,1.8,18.6,4.5,8.0,1.9,5.7,2.1,5.9,2.3,12.4,4.2,9.0,2.2,9.4,2.6,8.1,2.6,8.2,3.6,14.0,2.3,13.6,2.5,13.0,2.5,15.4,4.6,10.1,2.2,10.4,2.5,10.3,2.9,8.9,3.5,16.3,2.3,21.4,3.0,22.9,3.3,6.1,3.4,8.9,1.8,12.8,2.4,13.1,2.5,1.3,1.1,13.7,2.1,19.4,3.0,21.7,3.4,2.0,1.2,73246,6422,106537,7665,114405,8400,27840,4138,102575,5448,127853,6477,N,N,50479,10872,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.5,(X)
8600000US60647,60647,ZCTA5 60647,33864,518,17185,564,10946,516,16679,545,8.0,0.9,6.6,1.2,2.5,1.0,10.5,1.3,6.0,0.8,5.2,1.0,2.4,0.8,7.4,1.1,10.3,1.1,10.5,1.4,7.2,1.6,10.1,1.5,9.6,0.9,9.9,1.5,8.8,1.6,9.2,1.1,11.3,1.0,10.9,1.5,9.0,1.6,11.9,1.5,16.5,1.1,14.5,1.5,15.1,1.6,18.7,1.5,11.4,1.0,10.9,1.3,11.8,1.7,11.3,1.2,13.6,1.1,14.9,1.7,19.1,2.4,12.1,1.4,6.6,0.7,7.4,1.0,10.5,1.5,5.3,0.9,6.6,0.6,9.2,0.9,13.9,1.4,3.4,0.8,56257,1831,61381,3133,85108,6952,50844,1911,79927,2167,89833,3127,114162,4424,66848,3011,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
8600000US60649,60649,ZCTA5 60649,20499,527,9299,525,2729,318,11200,598,22.1,1.7,16.9,2.8,5.1,2.7,27.0,2.6,9.2,1.5,7.0,2.2,1.5,1.3,11.4,2.1,16.5,2.1,15.8,3.2,11.6,4.3,17.7,2.8,11.3,1.9,12.1,2.9,9.1,4.6,11.1,2.2,11.9,1.6,12.2,2.5,13.9,5.1,11.4,2.3,14.4,1.8,15.5,2.7,18.9,5.5,12.3,2.6,7.0,1.3,8.8,2.3,13.5,5.2,5.2,1.3,5.3,1.2,7.0,1.8,13.8,4.2,3.5,1.5,1.1,0.5,2.2,1.1,6.6,3.4,0.1,0.2,1.3,0.6,2.4,1.1,6.2,3.5,0.3,0.5,26797,2004,33754,2956,65339,10058,20306,1763,41510,2390,51476,4742,N,N,31908,2123,45.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42.6,(X)
8600000US60651,60651,ZCTA5 60651,19117,426,13496,473,5525,419,5621,431,15.2,1.7,13.9,1.9,5.3,2.4,22.2,4.1,7.4,1.3,6.1,1.4,3.9,1.9,11.4,3.0,16.5,1.7,14.7,2.2,10.9,2.7,21.6,3.9,14.5,1.8,14.8,2.1,12.4,2.6,12.5,2.6,12.2,1.3,11.8,1.7,12.7,2.7,12.1,2.9,16.1,1.7,18.9,2.1,24.7,4.0,8.9,2.2,9.2,1.5,9.8,1.9,13.3,2.9,6.2,2.3,6.0,1.2,6.9,1.4,10.9,3.0,2.7,1.2,1.9,0.6,2.2,0.8,3.9,1.6,0.9,0.8,1.2,0.4,1.0,0.4,1.9,1.0,1.5,1.1,32006,1465,35567,2885,53554,4005,22261,1912,46128,2159,48062,1911,63679,3612,36532,5212,51.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),52.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44.4,(X)
8600000US60652,60652,ZCTA5 60652,13109,265,9879,333,6237,357,3230,316,4.6,1.3,2.5,1.0,0.8,0.5,12.1,4.5,3.8,1.3,1.9,0.9,1.6,1.0,10.9,4.2,9.2,1.6,7.4,1.6,5.4,1.7,17.1,4.1,10.8,2.0,10.0,2.1,6.8,1.9,13.0,4.1,12.0,1.9,12.3,2.1,11.4,2.4,10.3,3.6,19.0,2.1,21.0,2.7,18.1,3.1,16.6,4.4,16.4,2.1,18.1,2.5,20.0,3.8,11.1,3.9,17.0,2.3,18.6,2.3,23.8,3.4,7.2,3.5,5.4,1.3,6.5,1.7,9.3,2.5,0.9,1.0,1.6,0.8,1.6,0.8,2.6,1.3,0.8,1.3,61797,4117,67846,4030,(X),(X),33232,3937,71403,3531,77094,3822,N,N,45538,4880,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.7,(X)
8600000US60653,60653,ZCTA5 60653,13621,269,6637,278,1939,204,6984,310,23.4,2.4,17.5,2.9,2.8,2.2,29.3,3.4,10.7,1.4,8.9,2.1,4.7,3.0,12.7,1.8,14.9,1.8,15.2,2.3,7.1,2.9,15.1,2.5,9.9,1.3,10.4,2.2,6.5,3.1,9.6,2.0,9.7,1.3,10.8,2.0,6.2,2.8,8.6,1.7,11.8,1.4,12.8,2.3,16.0,4.6,10.3,1.9,6.0,1.2,7.2,1.8,12.0,4.2,4.9,1.5,7.6,1.2,8.1,1.8,16.8,4.9,6.8,1.6,3.3,0.8,5.0,1.5,15.0,4.4,1.4,0.6,2.8,0.8,4.1,1.5,12.9,4.7,1.4,0.7,25923,1956,33715,2252,(X),(X),18922,2231,47202,2380,57385,4039,N,N,36755,2615,35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
8600000US60654,60654,ZCTA5 60654,11060,467,2362,338,1988,281,8698,543,8.2,2.2,1.0,1.6,0.0,1.4,10.2,2.8,2.8,1.5,0.0,1.2,0.0,1.4,3.6,2.0,4.3,1.6,3.7,2.5,1.5,1.9,4.9,2.1,3.1,1.6,0.5,0.9,0.6,1.0,3.6,2.0,6.0,2.5,1.9,1.8,2.3,2.1,7.0,3.1,15.2,2.8,8.3,5.1,6.9,4.4,17.0,3.4,13.6,3.5,6.4,4.4,4.9,2.8,15.5,3.9,17.1,3.2,20.7,5.9,20.3,6.3,16.1,3.5,8.8,2.2,15.3,5.4,18.2,6.1,7.0,2.2,20.9,3.3,42.1,7.1,45.3,7.4,15.1,3.6,90520,8148,168500,21064,(X),(X),79965,5438,136356,11237,210368,24761,N,N,116120,13073,23.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.0,(X)
8600000US60655,60655,ZCTA5 60655,9964,208,7152,251,5721,242,2812,264,3.4,1.1,2.1,1.1,0.5,0.5,6.5,2.7,2.0,0.7,0.4,0.4,0.1,0.2,6.2,2.5,4.8,1.0,2.6,1.0,1.7,0.9,11.2,3.0,5.1,1.3,2.8,1.2,1.3,0.7,11.2,3.5,7.5,1.7,5.8,1.8,4.7,1.7,11.6,3.7,17.3,2.2,15.5,2.5,12.4,2.7,21.8,4.5,16.8,2.4,17.7,3.0,18.5,3.4,15.3,4.2,25.6,2.8,30.1,3.5,33.6,4.3,12.4,3.9,12.0,1.8,16.1,2.5,18.9,3.0,1.1,0.8,5.6,1.2,6.8,1.6,8.3,2.0,2.5,1.6,87105,5002,103181,4114,(X),(X),52536,4891,98580,3636,112902,4612,N,N,60527,4732,28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.6,(X)
8600000US60656,60656,ZCTA5 60656,11936,262,7557,404,6074,402,4379,391,4.9,1.6,1.7,1.0,1.5,1.1,10.8,3.8,5.7,1.8,2.8,1.2,1.6,1.0,11.3,4.2,11.9,2.6,10.9,3.7,8.6,4.1,13.7,3.5,7.3,1.5,4.8,1.7,4.3,1.7,11.3,3.3,12.0,1.9,8.5,2.0,7.7,2.4,18.2,3.7,19.9,2.8,22.5,3.3,23.2,3.4,15.6,4.1,13.7,2.2,15.4,2.7,15.9,3.3,10.9,3.8,14.5,1.8,20.0,3.0,22.3,3.9,4.3,2.1,5.2,1.4,7.0,2.1,7.2,2.3,2.1,1.4,4.6,1.2,6.4,1.7,7.7,2.1,1.6,1.3,57308,3685,73185,4807,78662,5913,37124,4204,73958,4340,88218,5604,N,N,48004,5196,32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
8600000US60657,60657,ZCTA5 60657,36754,545,11011,488,9326,471,25743,719,6.3,1.0,2.0,1.4,0.2,0.2,8.4,1.3,2.6,0.6,0.8,0.5,0.5,0.4,3.4,0.8,5.1,0.8,3.3,1.1,2.0,0.9,5.9,1.0,6.3,1.1,2.4,1.0,1.9,1.0,8.0,1.5,10.6,1.2,4.0,1.2,3.5,1.3,13.4,1.7,16.7,1.2,7.4,1.7,5.9,1.7,20.6,1.6,11.8,1.3,10.9,2.3,10.5,2.6,12.4,1.4,17.2,1.3,22.4,2.7,23.1,2.8,15.0,1.5,7.8,0.8,14.1,2.2,15.8,2.5,5.1,0.8,15.5,1.0,32.6,2.6,36.6,2.7,7.8,1.0,79638,3185,139673,8041,(X),(X),61663,2084,118609,3366,192029,11963,N,N,86100,3421,19.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X)
8600000US60659,60659,ZCTA5 60659,12221,460,7998,408,5716,380,4223,409,7.7,1.9,7.0,2.1,3.8,1.9,10.7,3.6,4.1,1.6,3.8,1.7,3.9,2.1,5.2,3.0,13.1,2.4,12.5,2.8,10.6,3.6,13.2,3.6,10.1,1.9,9.7,2.1,8.0,2.5,11.9,3.4,16.3,2.6,13.4,3.1,12.9,3.5,22.9,5.2,17.4,2.3,17.4,3.0,18.2,3.6,16.6,3.5,12.7,2.0,14.4,2.6,16.3,3.7,8.8,3.3,11.6,1.9,12.3,2.3,13.8,2.9,8.6,3.0,3.4,1.2,5.0,1.8,6.2,2.3,0.4,0.4,3.5,1.1,4.4,1.5,6.2,2.1,1.9,1.1,48104,3495,54708,4094,62630,4756,39437,3506,65014,3490,71796,4689,81885,6487,49058,3986,33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
8600000US60660,60660,ZCTA5 60660,20374,451,7078,489,5167,498,13296,589,10.5,1.5,5.1,1.6,2.3,1.0,13.8,2.2,8.0,1.7,5.0,2.5,3.0,3.0,9.6,2.0,12.5,1.7,11.6,2.7,9.2,2.8,12.9,1.9,11.1,1.7,9.1,2.6,7.2,2.4,12.3,2.2,13.7,1.8,10.6,2.3,9.9,3.0,15.4,2.4,16.0,2.0,14.9,2.8,16.9,3.7,16.9,2.5,10.9,1.2,14.8,2.5,16.8,3.1,8.4,1.6,9.8,1.3,16.0,2.6,18.4,3.2,6.3,1.5,4.1,0.8,7.8,2.0,10.2,2.7,2.1,0.7,3.3,0.8,5.1,1.6,6.2,2.2,2.3,0.8,41412,1416,62026,13126,(X),(X),35826,1789,61420,2735,81251,5893,N,N,50160,2878,21.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.6,(X)
8600000US60661,60661,ZCTA5 60661,5458,338,1608,339,1358,287,3850,308,9.6,2.5,3.0,3.5,1.1,1.7,12.3,3.7,0.7,0.6,0.0,1.7,0.0,2.0,0.9,0.9,2.8,1.8,0.0,1.7,0.0,2.0,3.9,2.6,1.9,1.4,2.7,3.9,3.2,4.7,1.5,1.2,5.4,2.8,0.0,1.7,0.0,2.0,7.7,4.0,16.5,4.1,15.3,8.6,8.6,6.6,16.9,4.7,13.9,4.2,8.1,5.5,9.6,6.3,16.3,5.1,26.3,4.4,27.2,8.9,26.8,9.2,25.9,5.4,10.2,2.6,15.7,6.3,18.6,7.2,7.9,2.9,12.9,4.0,28.0,9.7,32.1,11.0,6.6,3.4,98882,11800,143604,15983,(X),(X),82198,9300,113951,10829,163154,25197,N,N,93401,9815,17.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.7,(X)
8600000US60706,60706,ZCTA5 60706,8855,273,5931,210,4632,262,2924,348,5.6,1.5,2.1,1.3,2.3,1.5,12.9,4.0,5.1,1.8,1.9,1.3,1.7,1.2,12.6,4.5,11.5,1.8,8.3,2.2,6.5,2.2,19.2,4.2,9.1,1.8,8.7,2.1,8.0,2.3,10.7,3.3,16.5,2.1,14.4,2.5,13.5,2.7,20.7,4.4,19.2,2.4,21.0,3.0,21.7,3.5,13.5,3.9,12.7,2.2,16.9,3.0,18.0,3.3,4.6,2.3,14.7,2.2,19.3,3.0,20.0,3.2,5.0,2.2,3.2,0.9,4.2,1.3,4.7,1.5,0.4,0.7,2.3,0.8,3.3,1.2,3.6,1.5,0.3,0.5,52429,3687,66885,3340,(X),(X),29231,4805,66327,3221,78756,3917,N,N,38991,4515,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.7,(X)
8600000US60707,60707,ZCTA5 60707,15475,376,10423,368,7332,343,5052,478,6.6,1.3,4.8,1.8,1.1,0.9,11.2,3.2,6.7,1.5,3.7,1.6,3.1,1.7,12.8,3.6,9.7,1.7,5.7,1.7,3.1,1.3,17.8,3.7,10.3,1.6,9.4,1.9,8.6,2.1,12.0,3.3,12.8,1.7,13.2,2.5,11.2,2.4,13.6,3.4,18.3,1.8,19.3,2.8,19.8,3.6,15.9,3.3,13.1,1.9,17.1,2.7,19.7,3.6,5.8,2.0,15.0,1.7,17.0,2.0,20.9,2.8,8.4,3.3,4.0,1.0,5.5,1.4,6.7,1.8,0.7,0.6,3.5,0.9,4.2,1.1,5.8,1.6,1.9,1.6,54669,3960,66537,3267,78312,3792,31224,4123,67988,2728,78095,3085,N,N,44902,4914,37.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X)
8600000US60803,60803,ZCTA5 60803,8308,377,5306,259,3347,309,3002,378,4.7,1.8,2.8,1.5,0.7,0.6,9.5,4.4,4.1,1.4,2.6,1.6,2.2,1.7,7.7,2.8,11.9,3.3,9.7,3.1,5.5,3.2,17.4,5.8,12.4,3.1,12.3,3.1,10.7,3.5,13.5,5.3,14.3,2.7,11.6,3.3,8.9,3.5,20.4,6.0,21.2,3.3,21.1,3.7,20.9,4.2,19.0,4.5,12.1,2.5,14.2,3.3,16.4,4.1,6.9,3.0,15.2,2.5,21.0,3.7,27.8,4.8,4.4,2.0,3.8,1.1,4.3,1.5,6.0,2.2,1.2,1.2,0.4,0.3,0.6,0.5,0.9,0.9,0.0,0.9,52100,3042,62083,4839,78308,8847,35797,3100,61522,2824,70412,4068,N,N,41695,3217,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.0,(X)
